text,status
นี่กรุงเทพ ไม่ใช่กรุงไพร่ เคยสงสัย พวกขนส่งสาธารณะทำไมไม่เคยได้รับการเหลียวแล พอนึกถึงชื่อเมืองนี้ ก็พอจะเข้าใจ นี่มันเมืองคนรวย,1
หวยแดกสินะอีพวกไพร่,1
สัส ความกวนตีนนี้มีตั้งแต่สมัยนั้นเลยหรอ,0
อ่ะกูพ่อพี่ลูกน้องพ่อ ซ่อมกันเอง กลบดินกันเองก็ได้ ประเทศชาติส้นตีนนี้ จะข้าราชการ หรือรัฐวิสาหกิจ อะไร เขาไม่ค่อยกระเตื้องห่าอะไรอยู่ละ,1
เหี้ยกว่า ผญ ร้ายๆ คือ ผช ตอแหล,0
น้ำท่วมกรุงเทพ สลิ่มโทษคนทิ้งขยะ,1
พ่อมึงตายจ้า อีหอก,1
เห็นหน้าแล้วหน่วงฉิบหาย,0
คนที่มันใส่ร้ายพี่ฉัน ขอให้ลูกมันเป็นใบ้ ไม่ยากแช่ง เเต่เเม่งคนพวกนี้มันสมควรโดน,1
ประโยคที่บอกว่าหน้าเหี้ยแต่ได้แฟนหล่อ นี่โคตรบุลลี่ ทำไมวะ เป็นห่าอะไรต้องไปเสือกเรื่องหน้าตาชาวบ้านเขา,1
แรดขนาดนี้นัดเจอผู้ชายมากี่คนละคะ,1
ไม่ชอบคนที่จีบปากจีบคอพูดอะ มันดูดัดจริต แล้วยิ่งหนังหน้าไม่ได้ดี แล้วยิ่งเห็นแล้วยิ่งน่าหมันไส้ น่าถีบ,1
ไม่เห็นความจำเป็นในการเอารูปดารามาเปรียบเทียบกัน จะอยากรู้ทำไม่ใครชอบแบบไหน มันสร้างความแตกแยกชัดๆ เป็นไอจีแบบนี้ เรียกมันว่าปลวก อิเสี้ยม,1
ชีวิตกูไม่ต้องพึ่งคนอย่างมึงอะ จริงๆถ้ากูไม่ลดตัว ก็คงไม่ได้มารู้จักมึงนะ ต่ำ,1
อีพวกที่เปิดแอคมาเฉยๆ ไม่มีคนฟอล ไม่มีทวีต ฟอลสะเปะสะปะไปเรื่อยนี่เปิดแอคมาเสือกใช่มั้ย,1
โห บริษัทก็มีคนอยู่กระจุกนึง มีไอดอลวงนึง ดูโอ้คู่นึง ออกของขายทุกเดือน มึงเรียกรวยพอจะโกงได้หรอ ตึกก็เช่าเค้าอยู่ โถ่อีหอกหัก,1
ควย ใครเขียนโครง เขียนปิดโดยอาจารย์มาเพื่อ ตอบกู สัส,0
นัดหน้าก็แพ้อีก แช่งเลย แล้วก็ช่วยซื้อกลางกะหลังเข้ามาเพิ่มหน่อยเหอะ ชิบหาย,0
