text,status
HN không biết ai dính nữa không chả thấy công bố để biết tình hình nhỉ,0
Giống nhau như hai giọt nước,0
Husband love em want to eat noodle duck tiềm á Minh Tran,0
Hy vọng lời ông Thanh nói không bao giờ sai,0
Anh Ba hút rất nhiều thuốc Chị Panda đơm bể đầu yeah,0
Trung đái dầm,0
Nguyễn Ngọc Phương nó ảo thì thôi mà xui thì xui vô đối,0
bạn ơi nứng quá B i,0
Tao đéo biết bạn chửi vãi lồn đến đâu Nhưng bạn mang lại niềm vui vãi lồn cho mọi người thế là ông rồi,0
Trẻ trâu đó,0
Việt Tân cái con cặc nó là cái đéo gì mày cũng biết đéo gì mà sủa nhăng sủa cuội nói tao làm cho nó,1
Ủa tưởng Linh vật của team,0
Nhìn Chú gầy đi nhiều quá Tóc thì bạc Khổ thân,0
Chi ơi xin quá,0
Chuc cô van su nhu y,0
Em đợi thầy mang lại tin vui cho anh em trong nhóm em sẽ đợi thầy về,0
hay quá anh ơi,0
Bạn nuôi được những gì,0
Like nhé,0
Họa từ miệng mà ra,1
Bạn nhớ lì xì,0
Dcm mồm đứa nào thôi dám rủa Bác tao bị cô đơn quá,1
Hưng Vlog thơm được mấy tiếng anh,0
Đéo còn gì để nói,1
các ông cứ như tia chớp ấy,0
MiMi Nguyen vậy cho an toàn nhe cưng,0
Tâm Ngô em không thích ăn con này nướng lên ăn có mùi khét khét không ngon,0
Già mà nói chuyện mất dạy sau này thế nào cũng bị thục lưởi hêt nói chuyện tiền mà nói như vải chùi lồn,1
tuyên dương anh cảnh sát giao thông này nữa địt mẹ nhà anh bài bạc gái gú cái đầu buồi gì anh cũng biết,1
Gửi mấy bé sống nhanh với sống chậm,0
Hi bức xúc quá không chịu được phải chửi cho hả hơi,0
IS nghèo bán sim mua boom ',0
Cái này từ năm rồi AD ơi Cái chính là năm này tụi nó làm những gì nè,0
Nhà nước mình đang cố gắng gồng mình chống dịch tốn kém biết bao tiền của chưa kể kéo theo thiệt hại kinh tế bao ngành là người dân VN nếu không góp công sức vào công cuộc dập dịch thì cũng đừng vì thiếu ý thức mà làm cả nước thêm vất vả nữa,0
Đạt Văn coi xong bị lag luôn,0
Mong trần dần vượt quá được mùa dịch và vẫn còn sống để diễn hài cho đồng bào VN xem ông mà mất thì thôi buồn lắm đó,0
Thương thầy thầy sela,0
Quá đỉnh,0
Ấn tượng với cái bút,0
Công nhận đâm chuẩn thật,0
Theo tôi thì như vầy chỉ nên ăn những loài được nuôi nhiều như heo bò gà còn ăn chó thì không nên vì chủ yếu chó là do người ta bắt trộm đó là hành động cực kì vô nhân đạo,0
Trèo cao ngã đau nhé thầy ngu,1
Được của ló thầy ơi,0
Đm train như cục cứt mà vô quất hơi sợ thật,1
Huyền Khánh Phùng đấy là với anh độ thôi,0
phồn hoa hay là đồng ruộng,0
Hiệp Đinh cái thứ tay nhanh hơn não mà cũng có tư cách nói à chưa biết ai hạ cấp đâu mày nghĩ ai cũng như mày á biết bệnh mà vẫn á,1
nhờ tài lãnh đạo khéo léo của ai vậy ta,0
Hải Yến mày mới là con rảnh đấy Chưa xem đã bảo cảm thấy chán điên hết phần thiên hạ,1
Lý do thằng quản trị viên sinh ra là do tôi rút không kịp,0
Bói ra ma quét nhà ra rác,0
Khá tú,0
Được thực sự,0
nhìn chán đời vậy,0
Rồi xong cái mặt nó thành cái gì,0
T coi lại lần rồi Còn chúng mày thì sao,0
Darling nguyễn ha ha,0
Đeo xong lại kéo xuống,0
Quần hungchim,0
Đến mức muốn nổi khùng luôn,0
Dạo này thịt mèo đang đắt giá đó anh,0
Bà này xạo khổ mà cú nói giàu,1
Ny em thức ngày thức đêm để xem stream của anh đêm nó xem hết ban ngày nó bật xem lại trông hèn lắm anh ạ,0
Cái fanpage này rần rà rồi cũng thành cái ổ phản động thôi unlike,0
Yêu thầy dấu bé,0
Tụi bay sao nỡ cướp miếng cơm của Thầy mà thầy nói nhưng không làm,0
A lo,0
Đón tết tây sớm nè các bạn,0
Bị chơi thông đối với một đứa trẻ vị thành niên quả là cú sốc lớn,0
Cà khịa cực mạnh,0
Nguyễn Bá Quang cày cuốc ăn lẩu phan mà,0
bị tam than My co giam dinh than kinh ong nay chua,1
Minh Man Le Harry Otter học để mốt đi rãi dạo còn biết để không bị mất danh dự nè,0
Kim Phung tin chính xác nhé tăng ghê quá luôn,0
Top thịnh hành là điều đương nhiên thôi,0
Mấy đứa chê bánh mì xanh cỏ rồi,1
Tú rất vui,0
Lại là con mặt lồn nhung rồi,1
Trúc Thư hỏa thiêu nó đi,1
thằng búa liềm nào mà không như thế này,1
Cả hai đều như nhau cả thôi,0
Có chữ nào đâu Mua bằng thì đúng hơn,1
Khói địt mẹ giống vãi lồn khác mỗi cái mặt,1
Chó ỉa không bằng gà canh ai giải thích hộ,0
Nam triều tiên sắp mất top miss hoa hậu Covid rồii,0
Nguyễn Quốc Vinh tao vả mày phát bây giờ,0
chị vạch lồn ra cho em xem với,1
trần đòn là em linda ai mà đụng tới nó là linda chửi phụ mà vụ này linda biết khôn là im còn ngu ngục thì nổi theo nó luôn,0
Bị khùng rồi Nói tiền nhiều mà giật tiền cô minh hiếu,1
Trận trước lượt đi và chắc chắn lượt về lần trận cuối cùng và chúng ta sẽ chắc chắn thắng được trận này Cố lên,0
Ngứa mắt vãi cặc,1
Linh Vũ mốt chụp hình tạo dáng kiểu này nẹ,0
Trang MyHan nho lắm á,0
T từng bị như vầy mất mẹ năm bọn facebook nó mới phản hồi trả tài khoản,0
ホアン ラム・ giờ mày cứ vô tài khoản đó xong kêu akhah làm và chấp tay niệm phật cầu thành công đi,0
Ông Trần Dần nói Chung Chung Ko cụ thể,0
Cánh hoa mà,0
Thoại Trần,0
Troi ơi tôi thay cai người nay người cha ra người dan ông không ra dan ông dan ba cha giong dan ba nhìn người nay giong quy that,1
Huyền sạc nghe tên đã thấy tửng xem video thì đúng tửng thật ha ha,0
Chủ xe đã được bảo hiểm đền nguyên con xe mới cóng rồi nhé,0
Bố ơi vào đây bố khều cho con ít tặng,0
Vui cùng em bóp vú bên đường,1
Các bệnh nhân được truyền lúc này,0
Nguyễn Văn Nam vẽ bức bao nhiêu vậy bạn,0
Quan chức lương thì cũng như ta thôi Nhưng người nào người nấy khi lên làm quan toàn nhà lầu xe hơi Lạ,1
cực kì thuyết phục,0
Nói gì thì nói từ báo đảng là đáo tin được rồi,1
Ai lấy mình sớm muộn cũng thành tỷ phú vì mình mơ khá chuẩn bắt số chỉ có độc đắc,0
Chả làm gì cũng có fan cứng,0
Có vụ mới nữa cho mọi người hóng đây xe phu nhân Tô húy thế không rõ xe công hay xe tư nguồn báo sạch,0
Tung Nguyen tại chắc sợ bất lịch sự với khách hàng á,0
Oke thầy,0
Hồi đi học thì được biết mấy chữ như tự mãn tự cao tự đại tự kiêu sau thì chữ tự hào được xài hơi nhiều từ lúc có điện thoại thông minh thì xuất hiện chữ tự sướng bi giờ DLV và AK làm giàu cho ngữ vựng VN chữ tự nhục Định xin phép các anh chị trong ảnh tự nhục kia cho tui tự ké được không,1
Đọc bình luận thôi mà cười chảy nước mắt,0
Huỳnh Châu chết Thầy tui,0
ủa khánh là ca sĩ hả mọi người,0
Ad à Cái này quản trị viên bạy rồi Đa phần đăng ký nó cho free mà bản thân em không đóng tiền mạng cái rồi đây,0
Link mua bút đây nhé các anh em hỏi nhiều quá,0
Uầy chị hằng đang nướng con thỏ ăn kìa Đỗ Giang,0
Một điếu thuốc lào nâng cao sĩ diện,0
Cô chân thật dễ thương quá trời Thích nhất câu cuối cùng của cô chào vọng cô sống vui khỏe và hạnh phúc thực hiện được ước mơ của mình Yêu cô,0
tập gym nữa cơ mà,0
A lại viết sai chính tả rồi phải bỏ dấu đi chứ tao,0
ba rọi béo vào xem cô chửi bậy tiếng việt được rồi á,0
lồn ma no do,1
Chúc mừng thầy,0
Bộ hạ,0
Lệ Hằng tại bữa em bị trúng lời nguyền chặt heo á,0
facebook của cô lan là gì vậy kiếm hoài không thấy,0
Biểu cảm của thanh niên ra rìa,0
tóc rừng rậm nhiệt đới à độ,0
Quà tặng lễ tình nhân,0
Fan cứng ba rọi béo dù nghèo toàn xem chùa thôi,0
Vô văn hoá vãi lồn nè,1
Hẹn mấy đứa tại DO Samsung SECC GameCon nhé,0
Nguyen Tran Lan Anh lồn me,1
Lại bảo đéo đáng yêu đi,0
Riết thấy fanpage này tào lao lồn vãi không O Chửi thì chửi cho đúng cái gì đáng chửi thì chửi chứ cái vẹo gì cũng chửi sai cũng chửi đúng cũng chửi thành chí phèo chết mẹ nó rồi,1
Phạm Văn Lộc thần tượng viết sai kìa,0
Một câu nói xạo lồn nhưng hợp lý đến từ vị trí của Độ Phùng,0
Thầy nhớ chụp ảnh cùng giang cốt nhé Em có gặp và giới thiệu về thầy giáo án nasus đó,0
Anh Thu for u,0
Lam Pham Ai Chau quản trị viên với,0
Lung linh là lên luôn,0
Túi xách ông Độ,0
Trần Vỹ mày có đi học phải biết phân biệt đâu là đạo nhái đáng khinh chứ,1
Nhà tiên tri nghe bắt ơi,1
Phan Thị Huyền Trang dép mua đâu vậy bạn,0
Chỉ muốn nói rằng em rấtt rất nhớ anh,0
Huỳnh Châu anh ơi anh có người yêu chưa À nhầm anh có bạn ụ chưa,0
Bàn táng sôi nổi thế anh em,0
Bắn hẳn viên không trúng,0
May ba ranh quá an rồi lenh chui quá chui lai,0
Em xin video với bác ơi,0
Ở Úc cũng thế chăng Hung Vu,0
đầu trận hùng hổ vãi đái,1
Quang Vinh Le bọn cẩu tham quan mới có triệu đô bu càng chứ đám bò đỏ có vẹo gì để bu đâu cụ ngoại bị nhồi sọ tẩy não,1
Võ Thành Toàn màn solo nhanh nhất,0
mốt là mỗi xe phải đem theo cái phao phòng trường hợp té ao nhé,0
tìm hiểu dự án ngot hóa đồng băng Sông Cửu Long nhưng năm trước khi phấn nhé dân mình phá hết rồi có lãnh đạo khóc xin dân nhưng dân vẫn phá để nuôi tôm bây giờ lại kêu lạnh đạo,0
Nhớ múa dasua nhé thầy,0
Đó là câu chuyện bùn,0
Đó là sự thật mà chẳng ai nói lên không biết bao giờ chế độ độc tài này mới sập em mong từng ngày,1
Phạm Trungg Thằng này ngu hơn mấy con chó rách à ',1
Điếu cho K ATM Cao Lãnh,0
Nguyễn Nghĩa mi lúc mô không nứng,1
mình chuyển cho Phan Anh tỷ đấy nhé bạn,0
Thôi đi thím cán bọi bị bắt thì phải mất vài trăm triệu chạy án thì mới mong yên ổn,0
Làm đéo gì có Lê Văn Tám nên chậm là đúng rồi,1
Dị ứng với thằng cha này quá,1
Cẫm Tiền đùnge có đang bạn mà nhớ câu anh đi ngoài đường cả ngày nhé,0
Đệt,1
Vũ đạo đỉnh cao thật,0
Ngồi cười tấu hài để mus gánh mà hãnh diện gì ba rọi béo,0
Hoai Tam Truong vãi lồn,0
Cũng tàm tạm,0
Xin video với ông ơi,0
Cô Ba xuất sắc ba rọi béo ơi,0
em có rồi anh ạ,0
Này là táo liên quân không phải táo quân đâu,0
Hj chào em vui that nhé,0
Không ngờ mình ở gần nhà của nhà tiên tri ở Việt Nam,0
Răng của cụ còn nửa mảng răng ở hàm trên,0
Chị Tiết bị chúng lời ngiền Gu chìi dòi,0
Đinh Hoàng Tùng vừa vào phim bổ luôn vào mặt thật,0
người mình ở nước người ta trộm cướp lừa đảo người ta sang đây làm ăn đàn hoàng thì bị khủng bố chả hiểu nổi,1
Ko cần hoa không cần quà chỉ lời chúc đủ làm ta thấy vui,0
Hâha,0
còn mình không đồng ý khi bảo bộ đội là chính quyền,0
gác cu là tiếng địa phương của người đi bẫy chim cu,0
Hà Lan đã chịu chọn Ngạn,0
Mình không ai theo đuổi nè hỡi các bạn thích cô gái có nhiều người theo đuổi,0
Coi cười muốn xỉu cười mà khan cổ họng luôn rồi,0
Thức khuya nhiều thứ không phải nhắn tin cho Ny mà vì họ cô đơn không biết từ bao giờ tui đã làm bạn với sự cô đơn này gần nam rồi,0
Nay rủ Nhung đi uống trà đá Nhung không đi,0
Hứa Lý Thảo Vy lo thì lo mà vẫn không giảm cân ăn Tết nghe vừa nằm ăn vừa lo,0
Minh Anh lâu rồi đó dừ mới biết ạ,0
Thử không cho giải xem Chống phá nhà nước à,0
An Hoai Ho về dẫn đi ăn nhéee,0
Chị nói quên một câu con ruột của diêm vương mai mốt ổng gọi về hầu ổng,0
Áo ác vậy ba rọi béo,0
Anh Độ càng ngày càng trẻ cu Tùng lớn nhanh vãi cặc,0
Ủa trước giờ toàn làm giả à,0
Gr nhảm lồn chuyên soi mói đời tư người khác câu thích,1
Hot girl ống tinh đi nghe vui tai hơn,1
CỰC KỲ THUYẾT PHỤC,0
Nguyễn Thị Hồng Ngọc trông như model,0
Cái gì chứ xạo cá và lưu manh là vãi cặc rành rẻ hơn ai hết,1
Chị nói chuyện chân thành mà,0
anh ơi tối nay anh có live không ạ,0
mình ở TPHCM ai biết trung tâm nào dạy tiếng Hoa tốt tốt chỉ mình với học lẹ không thì không kịp ',0
Nghe ông này nói dơ lỗ tai,1
Cái XH chó đàn hút máu Triệt đường sống dân đen,1
Trúc Ngân,0
Hiếu Đặng Úc nè bạn bay quá đi,0
Danh hài vẫn mãi mãi là danh hài thôi thầy ạ,0
Cho em đô đi chị yêu,0
Trần Minh Hoài là hình cánh hoa nhé chị không phải cái lồn cát ha ha,1
Đầu có vấn đề à,0
Kiệt Phạm ba rọi béo giữ video không che rồi,0
ha ha anh tôi,0
noi vậy phãi làm sao cho không còn răng để nói đừng làm gì khác chỉ làm thôi,1
Nguyễn Khoa Nguyễn Oanh rồi tính sao,0
Con trai mất điện thoại đổ thừa ba nên báo Công an quá bất hạnh cho thằng con mất ba đéo tiếc tiếc cái điện thoại,1
Tứ hoàng được ấy chứ,0
Lời xin lỗi muộn màng từ bố Độ gửi đến Tùng Sói,0
Mong bác khỏe mạnh để cho anh em xem cho vui không thì mùa dịch này buồn lắm,0
Cũng chỉ có lần sống sống sao cho đáng đấu tranh thôi mà,0
Quân Anh dơ vậy anh,1
tất duyên tôi tất duyên,0
cho minh xin video được không ban,0
Kiều Kiềuu Quỳnh Liên nghe nè,0
tuân thủ đúng luật,0
Đéo đở được,1
Cho em hỏi cô chuyển giới chưa ạ,0
tóc anh ngày trước như mớ lông lồn vậy,0
Tuong Vi Nguyen Thach,0
Thế thì ngon quá đỡ tốn tiền,0
Yêu người Hồng Kông và yêu cảnh sát Hồng Kông Vì Hồng Kông Tự Do,0
trán ngắn tóc dài mồm lai trung cuốc,1
Ba chào cô chú,0
Hay dong hanh cung Grab,0
Thiên tài,0
Hãy tỏ ra là não mình không phẳng đi các bạn,0
Nhai lại chán không hả thằng quản trị viên,1
Nghe thuyết phục nhưng lại rất thuyết phục,0
Như Hằng Nguyễn uống thuốc vô,0
Ko ghi Trang độ mixi lại tưởng em nào khác,0
Nguyễn Thị Thúy Hằng ủa vậy hé chắc tránh dịch corona mà nhớ mày quá nên quay lại đó,0
Mệt,0
Ai là người buồn vậy,0
để xem tụi bây vui được bao lâu,0
được á,0
Rìa lý,0
Đoàn Quang Vinh khó,0
Cẩm Thuý Nguyễn Hữu Đức Huyền Trân bún bean mắm shrimp,0
Nhắm Mc làm lại cô tao không ha ha,0
Nguyễn Hữu Thái nhắn tin anh,0
thiết nghĩ anh Phúc hợp Punchline hơn là kiểu này,0
Trời đất dung hoa,0
